,mean,sd,min,max,n_iterations,cv_percent,range,range_percent
SRR1524351,9.849209828737987,0.009357499327084594,9.830180237836398,9.872603849196112,100,0.09500761472033338,0.042423611359714286,0.4307311154640125
SRR1524352,9.283497213029497,0.006963546734426501,9.262354494072728,9.297885820791398,100,0.07500995125687204,0.03553132671867054,0.38273643976325983
SRR1524353,7.934554922694178,0.016216797549739367,7.878758250732204,7.9651186550030975,100,0.2043819433823133,0.0863604042708932,1.0884089292001462
SRR1524354,9.58803394221965,0.009184659980212544,9.561927980066027,9.614007937763274,100,0.09579294395036608,0.052079957697246826,0.5431766096271267
SRR1524355,9.304850237415458,0.0107500407561124,9.279247299578264,9.336012882864216,100,0.11553158279631122,0.05676558328595149,0.6100644485140995
SRR1524356,7.10851773215802,0.01583691099317498,7.077364954436442,7.1475362876572985,100,0.22278781020030136,0.07017133322085645,0.9871443789668042
SRR1524358,9.448158129955369,0.007266866121044527,9.43542034877608,9.467013938711746,100,0.07691304507282685,0.031593589935665634,0.3343888777167924
SRR1524359,4.425531850558318,0.018666442508308415,4.366054496329379,4.467344377297603,100,0.42178981280980915,0.10128988096822411,2.288761766689026
SRR1524360,9.048917914067655,0.00978926565445676,9.027983711139434,9.069703120761496,100,0.10818161627080454,0.04171940962206122,0.4610430773960638
SRR1524361,7.150301025399768,0.015997296124060964,7.121744290599202,7.1854550498719085,100,0.22372898801371185,0.06371075927270642,0.8910220569230425
SRR1524362,9.481635137092345,0.009320662524896264,9.457157743542608,9.503772536648569,100,0.0983022694939362,0.04661479310596128,0.4916324287105637
SRR1524363,9.824420728486208,0.014540635270700372,9.782619309299104,9.858088331548716,100,0.14800501396015497,0.07546902224961194,0.7681778329259373
SRR1524364,9.151551606859616,0.007487355686720184,9.132081885963585,9.17227818494003,100,0.08181515013375414,0.04019629897644528,0.43922933184702617
SRR1524365,9.105073958146292,0.009538387013587083,9.07656409259716,9.124565192918004,100,0.10475902839924883,0.04800110032084426,0.5271906690872925
SRR1524366,8.668792222611382,0.020919736452173134,8.626235843913246,8.713706472365278,100,0.24132238857457913,0.08747062845203146,1.00902901126037
SRR1524367,9.482247173715752,0.006949712993247443,9.466010299985658,9.50176699527588,100,0.0732918354260122,0.035756695290221074,0.37709094305553004
SRR1524368,3.8834168394205917,0.021489344093100857,3.834916557016864,3.9470609412305135,100,0.5533617683005948,0.11214438421364958,2.887776122183721
SRR1524369,7.303671982404825,0.01514567578521817,7.260511536106246,7.332088772918996,100,0.2073707009529646,0.0715772368127503,0.9800171336443645
SRR1524370,9.112076419614464,0.01127475098522223,9.082822679822378,9.140971087822695,100,0.12373415746330263,0.058148408000317175,0.6381466234759416
SRR1524371,3.3116306728629836,0.0202445989034922,3.270373642960105,3.3578583993800595,100,0.6113181360888369,0.08748475641995457,2.641742545050228
SRR1524380,7.566126872446697,0.017636565788814767,7.521593994442742,7.603399532620166,100,0.2330989961725495,0.08180553817742453,1.0812075921609634
SRR1524382,9.915575762896285,0.008032347043991183,9.892355859980256,9.932963655792667,100,0.08100736897243956,0.04060779581241114,0.4095354297464399
SRR1524383,9.63376433799738,0.008688558189566613,9.612334665255917,9.652501755734711,100,0.09018861044064887,0.04016709047879452,0.41694076240133837
SRR1524384,9.586666441813824,0.005915277948340276,9.569290161771388,9.599590613989648,100,0.06170317893339668,0.03030045221825972,0.31606870231866324
SRR1524385,9.403016903083866,0.007758460868311569,9.376259531846568,9.421015432354023,100,0.08251033629182418,0.04475590050745559,0.47597383870252535
SRR1524386,4.210836579973401,0.02460932554688166,4.148850849471394,4.278811817497119,100,0.5844284165270814,0.129960968025725,3.0863455647700753
SRR1524388,9.412887317442273,0.009564103097926647,9.389668691776045,9.436239069291226,100,0.10160647605123423,0.046570377515180894,0.49475124841752893
SRR1524389,3.583918321876402,0.01831789494501468,3.530720267900976,3.622604236713965,100,0.5111136275958469,0.09188396881298866,2.5637852361792035
SRR1524390,7.0810753295340145,0.012570425265384877,7.05357755655585,7.1103873434270914,100,0.17752141702201185,0.056809786871241386,0.802276267762567
SRR1524391,9.249141269568254,0.010210835329855764,9.22580569172182,9.2736173402234,100,0.11039765781772302,0.04781164850157893,0.5169306761362804
SRR1524392,8.706925891063785,0.010927659487230538,8.671043065754459,8.72899898105075,100,0.12550536921930125,0.05795591529629185,0.6656300515406245
